"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm","TotClOct","lowClOct"
47780,2021-09-30,24.4,29.1,21.7,18.8,72.4,"E",11.3,1009.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-09-29,24.5,28.4,21.4,18.3,68.9,"E",8.5,1013.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-09-28,23,27.9,19,17.2,71.2,"ENE",7.6,1014.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-27,21.1,27.4,17.8,16.5,75.7,"NE",8.9,1016.8,1,19.8,NA,NA,NA,NA,NA,NA
47780,2021-09-26,21.8,29.8,19.8,19,86.3,"E",8.9,1020.2,15,13.8,NA,NA,NA,NA,NA,NA
47780,2021-09-25,22.7,29,17.7,17.1,72.5,"ENE",7.1,1020.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-24,24,30,19.2,17.4,68.6,"N",6.9,1018,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-23,24,30.6,19.4,20.3,82.6,"SSW",8,1013.2,13,13.8,NA,NA,NA,NA,NA,NA
47780,2021-09-22,24.4,29.8,21.4,20.5,78.8,"ENE",8,1010.6,11,19.8,NA,NA,NA,NA,NA,NA
47780,2021-09-21,24.5,30.8,21,17.9,67.9,"E",10.6,1014.2,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-09-20,24.6,30.1,21.1,19.4,74.3,"NNE",6.3,1014.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-19,24.6,29.7,20.7,19.2,73.9,"NNW",7.1,1011.2,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-09-18,24,29.5,22.1,21.9,88.8,"NNW",8.6,1006.1,22,15.6,NA,NA,NA,NA,NA,NA
47780,2021-09-17,24.2,28.6,22.9,19.3,75.2,"E",7.5,1013,3,18.7,NA,NA,NA,NA,NA,NA
47780,2021-09-16,22.5,28.2,18.5,18.5,79.1,"ENE",6,1013.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-15,21.9,25.8,20.4,20.3,90.9,"N",5.6,1014.3,8,12.9,NA,NA,NA,NA,NA,NA
47780,2021-09-14,22,28.2,19.5,18.2,81.1,"NNE",4.7,1017.8,5,17.4,NA,NA,NA,NA,NA,NA
47780,2021-09-13,23.5,27.8,21,20.9,86.1,"NNE",4.1,1015.7,NA,15.4,NA,NA,NA,NA,NA,NA
47780,2021-09-12,24.1,28.5,22.6,21.2,85,"SE",4.8,1012.2,10,16.1,NA,NA,NA,NA,NA,NA
47780,2021-09-11,25.4,32,21.5,19.9,73.9,"S",5.3,1013.2,9,18.6,NA,NA,NA,NA,NA,NA
47780,2021-09-10,24.1,30.8,18.7,18.7,74.1,"NNW",4.8,1013.5,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-09,24.1,28.5,21.5,20.6,81.4,"NNE",6.7,1011.5,6,17.4,NA,NA,NA,NA,NA,NA
47780,2021-09-08,24.3,28.8,22.5,19.1,72.9,"E",7.2,1012.1,0.5,19.5,NA,NA,NA,NA,NA,NA
47780,2021-09-07,23.7,30.8,18.7,17.7,72.2,"NE",6.8,1014.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-06,25.1,30.4,20.8,19.3,72.3,"N",5.9,1015.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-09-05,24.1,30,20.7,20.9,83.5,"NNW",4.8,1014.2,0,19.9,NA,NA,NA,NA,NA,NA
47780,2021-09-04,22.7,25.9,21,21.6,93.6,"NE",4.9,1010.1,13.5,18,NA,NA,NA,NA,NA,NA
47780,2021-09-03,22.7,25.6,21.8,21.9,95.9,"NNW",5.7,1008.5,51,12.2,NA,NA,NA,NA,NA,NA
47780,2021-09-02,26.4,30.6,23.9,22.8,82.5,"SSW",6.8,1008,NA,12.5,NA,NA,NA,NA,NA,NA
47780,2021-09-01,27.2,33.5,22.5,19.9,65.5,"N",6,1012.3,0,19.9,NA,NA,NA,NA,NA,NA
47780,2021-08-31,29.3,35.1,25.7,21.2,63.8,"NNW",6.8,1014.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-08-30,29.1,34.7,24.1,22.2,68.1,"SSW",6.6,1013.6,NA,13.8,NA,NA,NA,NA,NA,NA
47780,2021-08-29,29.1,33.8,25.3,22.4,68.5,"WSW",6,1012.7,0,20,NA,NA,NA,NA,NA,NA
47780,2021-08-28,28.7,34.3,24.4,19.4,59.5,"SSW",8.5,1013.2,0,19.6,NA,NA,NA,NA,NA,NA
47780,2021-08-27,29.4,34,25.9,21.7,65.6,"SSW",8.3,1013.5,0,20,NA,NA,NA,NA,NA,NA
47780,2021-08-26,29,34.7,24.8,23.3,73.4,"WSW",6.9,1012.9,0,18.9,NA,NA,NA,NA,NA,NA
47780,2021-08-25,28.5,34.1,25.4,22.5,71.9,"S",7.1,1009.8,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-08-24,27.9,32.7,23.9,22.2,73.4,"SSW",6.3,1010.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-08-23,27.4,34.3,24.2,23.3,80.2,"SW",6.7,1012.2,0.5,19.7,NA,NA,NA,NA,NA,NA
47780,2021-08-22,26.2,33.6,22.8,22.9,83.1,"S",5.4,1013,1,18.3,NA,NA,NA,NA,NA,NA
47780,2021-08-21,23.4,30.9,21,21.8,90.3,"E",4.2,1016,2.5,19.4,NA,NA,NA,NA,NA,NA
47780,2021-08-20,23.1,30.2,20.2,21.1,89.4,"SSE",4.8,1016.8,16,18.8,NA,NA,NA,NA,NA,NA
47780,2021-08-19,23.6,31.2,21.1,21.7,90.9,"SE",6.9,1013.4,67,15.4,NA,NA,NA,NA,NA,NA
47780,2021-08-18,24.3,30,22.5,22.6,90.4,"SSE",7.1,1010,40,13.4,NA,NA,NA,NA,NA,NA
47780,2021-08-17,24.5,27.8,22.7,22.4,89.1,"NE",4.5,1013.4,NA,18.2,NA,NA,NA,NA,NA,NA
47780,2021-08-16,23.9,27.8,21.2,20.6,82.8,"NNE",4.3,1014,NA,19.7,NA,NA,NA,NA,NA,NA
47780,2021-08-15,24.2,29.5,21.2,22.3,90.5,"NW",8.1,1007.6,21,15.5,NA,NA,NA,NA,NA,NA
47780,2021-08-14,24.9,29.3,23.6,23.9,93.4,"S",10.1,1005.3,44,15,NA,NA,NA,NA,NA,NA
47780,2021-08-13,23.5,25.7,22.5,22.6,95,"SSE",5.5,1009.8,16,16.5,NA,NA,NA,NA,NA,NA
47780,2021-08-12,25.7,32.6,23.3,22,81.8,"S",6.3,1012.6,74,14.2,NA,NA,NA,NA,NA,NA
47780,2021-08-11,26.9,32,22.3,20.4,68.2,"N",6.9,1011.4,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-08-10,27.4,32.8,24.7,21,69,"WSW",16.7,1003.5,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-08-09,29.8,36.2,25.5,23.2,69.5,"SSW",14.7,996.3,13,18.3,NA,NA,NA,NA,NA,NA
47780,2021-08-08,29.2,35.8,25.2,23.2,71.2,"SSE",8.4,1002.3,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-08-07,29.1,33.8,25.8,23.4,72.7,"ENE",10.2,1003.5,0.5,19.9,NA,NA,NA,NA,NA,NA
47780,2021-08-06,29.3,37.1,25.4,21.1,63.3,"ENE",10.3,1004.8,NA,19.9,NA,NA,NA,NA,NA,NA
47780,2021-08-05,30.3,36.3,25.2,23.6,68.8,"NE",6.5,1007.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-08-04,27.7,35.4,23.7,23.6,79.6,"NE",4.2,1011.5,3,20,NA,NA,NA,NA,NA,NA
47780,2021-08-03,28.2,34.5,24.4,23.2,76.4,"ESE",9.7,1007.8,6,16.5,NA,NA,NA,NA,NA,NA
47780,2021-08-02,28.5,34,24.1,22.2,70.7,"ESE",5.5,1004.8,NA,19.6,NA,NA,NA,NA,NA,NA
47780,2021-08-01,27.7,36,23.7,22.7,77,"ENE",6.2,1002.1,3,15.3,NA,NA,NA,NA,NA,NA
47780,2021-07-31,29.5,35.1,24.4,21.5,64.4,"NNW",6,1001.4,NA,19.6,NA,NA,NA,NA,NA,NA
47780,2021-07-30,29.2,34.8,25.6,21.7,66,"WSW",6.3,1001.5,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-29,28.4,34.6,23.7,21.6,68.5,"SSW",6.1,1001.9,NA,19.4,NA,NA,NA,NA,NA,NA
47780,2021-07-28,28.2,33.9,23.4,20.6,64.7,"N",6.7,1000.8,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-27,29,35.5,23.9,20.4,62.4,"WNW",9.2,1001,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-26,28.6,34.3,23.9,20.7,64.3,"E",7.2,1006.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-25,29.1,34.9,24.6,21.9,67.1,"ENE",7.7,1009.3,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-24,29.1,34.9,24,21.9,67.2,"ENE",7.5,1009.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-23,28.7,34.6,22.7,20.5,62.7,"ENE",8,1010.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-22,28.9,34.8,23.7,20.4,60.6,"ENE",11.1,1012.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-21,28.5,35.3,22.6,20.4,63.6,"E",7.5,1013.6,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-20,29.2,35.4,24.2,22.3,69,"NNE",7.7,1014.9,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-19,28.1,34.4,23.5,22.5,73.5,"NNE",5.3,1014.7,0,20,NA,NA,NA,NA,NA,NA
47780,2021-07-18,27.6,32.7,23.7,21.5,70.5,"ENE",12.3,1014.6,1,19.3,NA,NA,NA,NA,NA,NA
47780,2021-07-17,27.5,31.7,24.6,20.8,67.3,"E",14.3,1016.2,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-16,24.9,31.4,22,21.7,83.5,"ENE",8.3,1017.8,16,18.4,NA,NA,NA,NA,NA,NA
47780,2021-07-15,25.7,31.8,20.4,21.3,77.8,"NNE",7.2,1016.3,28,19,NA,NA,NA,NA,NA,NA
47780,2021-07-14,26.9,32.5,23,21.8,75.6,"NNE",5.6,1013.9,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-13,25.2,32.6,21.4,20.9,78.5,"S",5.8,1012.7,0,19.8,NA,NA,NA,NA,NA,NA
47780,2021-07-12,27,33,23,21.1,72.4,"WSW",6.9,1012.1,0.5,19.6,NA,NA,NA,NA,NA,NA
47780,2021-07-11,27.6,32.7,24.2,21.9,72.4,"SW",8.2,1011.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-10,26.6,30.8,24,23.1,82.3,"SSW",6.9,1009.3,1,18.8,NA,NA,NA,NA,NA,NA
47780,2021-07-09,26.7,30.6,24.3,23.8,84.8,"SSW",6.6,1007,17,18.2,NA,NA,NA,NA,NA,NA
47780,2021-07-08,24.1,27.8,23,23.1,94.4,"SSE",7.4,1008.7,90,9.1,NA,NA,NA,NA,NA,NA
47780,2021-07-07,27.3,31.8,24.7,22.6,77.6,"S",8.4,1010.2,13,15.6,NA,NA,NA,NA,NA,NA
47780,2021-07-06,28.5,32.4,26.1,22.6,71.5,"SW",6.7,1011.1,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-07-05,28.1,32.3,24.8,22.9,74.3,"SW",7.5,1011.3,NA,18.8,NA,NA,NA,NA,NA,NA
47780,2021-07-04,27.1,31.4,24.2,23.1,80.3,"SSE",7.4,1011,NA,16.6,NA,NA,NA,NA,NA,NA
47780,2021-07-03,25.3,29.2,23.1,23.6,90.3,"SSE",5.6,1008.4,21,14.9,NA,NA,NA,NA,NA,NA
47780,2021-07-02,23.2,25.4,21.6,21.8,91.5,"N",5.9,1007.9,11,16.6,NA,NA,NA,NA,NA,NA
47780,2021-07-01,23.2,30.5,21.2,20.2,84.7,"NE",9.3,1008.9,35,14.7,NA,NA,NA,NA,NA,NA
47780,2021-06-30,24.4,29.5,20,19.8,76.9,"NNE",7.3,1007.4,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-29,23.4,29.3,20.1,19.1,77.8,"NNE",7.3,1002.8,4.5,19.1,NA,NA,NA,NA,NA,NA
47780,2021-06-28,23.2,28.3,19,18.8,77.1,"ENE",5.3,1005.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-27,23,26.6,20.9,19.4,80.9,"NE",5.2,1010.7,NA,19.6,NA,NA,NA,NA,NA,NA
47780,2021-06-26,22.8,30.6,19.7,19.3,82,"N",4.5,1012.7,NA,19.6,NA,NA,NA,NA,NA,NA
47780,2021-06-25,24,29.9,20.5,18.1,71.9,"SSE",6.8,1011.8,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-24,22.9,30.2,18.3,17.9,76.4,"NE",6,1011.1,5,19.1,NA,NA,NA,NA,NA,NA
47780,2021-06-23,23.3,29.4,19.6,17.4,72.2,"N",7,1009.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-22,24.5,32,20.2,16.4,65.7,"N",7,1006,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-21,22.6,31.6,16.7,14.9,65.5,"N",5.4,1003.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-20,21.8,27.6,18.1,18.4,83.1,"N",6.9,1000.5,4,17.8,NA,NA,NA,NA,NA,NA
47780,2021-06-19,21.3,25.2,19.4,19.3,89.6,"NE",4.5,1001.8,25,11.9,NA,NA,NA,NA,NA,NA
47780,2021-06-18,22.8,30.5,19.2,18.1,77.4,"NNE",4.8,1005.3,NA,19.9,NA,NA,NA,NA,NA,NA
47780,2021-06-17,22.4,29.5,19,17.3,75.1,"N",9.1,1004.7,1.5,19.5,NA,NA,NA,NA,NA,NA
47780,2021-06-16,23.1,30.8,20.7,19.6,82.7,"NE",6.7,1005.2,3.5,18.6,NA,NA,NA,NA,NA,NA
47780,2021-06-15,24.9,30.6,20.4,18.7,71.1,"NNE",6,1005.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-14,23.4,28.9,20.3,19.3,78.4,"NE",6.1,1008.1,19,18.4,NA,NA,NA,NA,NA,NA
47780,2021-06-13,23.2,30,21.3,17.9,73.2,"N",5.1,1013.4,6,19,NA,NA,NA,NA,NA,NA
47780,2021-06-12,24.9,30.3,21,15.1,55.8,"ENE",7.9,1016.7,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-11,24.6,33.6,19.3,15.7,59.9,"WNW",7.2,1017.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-10,25.5,32.9,18.2,14.4,54.7,"NNE",6.7,1016.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-09,24.8,31.8,18.1,13.9,54.8,"N",6.5,1015.4,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-08,NA,31.5,NA,NA,56.5,"SSE",6.3,1014.5,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-07,23.5,30.7,18.8,15.6,63,"SSE",5.9,1013.1,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-06-06,20,27.4,16.5,13.8,70.1,"SSE",6.2,1008.2,NA,19.7,NA,NA,NA,NA,NA,NA
47780,2021-06-05,19.2,23.7,15.9,15.9,83.4,"SW",5.9,1003.9,7,16.6,NA,NA,NA,NA,NA,NA
47780,2021-06-04,21.2,28,19.5,18.8,87.6,"E",7.6,1003.2,35.5,15.3,NA,NA,NA,NA,NA,NA
47780,2021-06-03,23.2,28,17.9,14.9,61.1,"ESE",14.1,1014.4,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-02,23.4,30.5,18.6,14.7,60.5,"ENE",6.7,1016.4,0,20,NA,NA,NA,NA,NA,NA
47780,2021-06-01,22.5,29.7,15.2,11.4,54.7,"W",6.3,1013.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-05-31,20.7,28.7,13.2,9.4,52.5,"N",5.7,1010.8,NA,19.9,NA,NA,NA,NA,NA,NA
47780,2021-05-30,20.8,27.2,14.4,12,61.7,"NW",7.4,1007.9,0,19.8,NA,NA,NA,NA,NA,NA
47780,2021-05-29,21.4,26.4,17.3,14.2,66.6,"SW",9.3,1003.1,NA,19.9,NA,NA,NA,NA,NA,NA
47780,2021-05-28,18.8,23.3,16.4,15.4,80.7,"S",7.3,1005.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-05-27,17,22.9,13.6,10.5,71.2,"ENE",8.3,1007.3,38,14.2,NA,NA,NA,NA,NA,NA
47780,2021-05-26,20.5,25.4,14.8,7.3,44.1,"WNW",10.7,1009.5,0,19.8,NA,NA,NA,NA,NA,NA
47780,2021-05-25,18.3,25.3,15.8,14.4,80.6,"W",7,1006.8,7,14.2,NA,NA,NA,NA,NA,NA
47780,2021-05-24,21.7,26.8,17.6,15.3,69.4,"WNW",6.2,1009.2,2,19,NA,NA,NA,NA,NA,NA
47780,2021-05-23,18.6,25.8,15.2,13.9,75.3,"SSE",6.6,1009,0,19.9,NA,NA,NA,NA,NA,NA
47780,2021-05-22,18.8,25.4,16.8,14.9,78.9,"SW",8.7,1007.2,4,18.2,NA,NA,NA,NA,NA,NA
47780,2021-05-21,21.4,24.4,20.2,20.5,94.6,"SW",7.6,1005.9,77,11.5,NA,NA,NA,NA,NA,NA
47780,2021-05-20,19.5,22.3,17,18.3,93.5,"N",4.6,1012.7,17,10.1,NA,NA,NA,NA,NA,NA
47780,2021-05-19,NA,26.7,NA,NA,91.1,"S",6,1010.5,NA,10.4,NA,NA,NA,NA,NA,NA
47780,2021-05-18,23.6,28.3,20,19.6,79.6,"SW",7.3,1008.1,1,19.1,NA,NA,NA,NA,NA,NA
47780,2021-05-17,22.3,28,19.3,20,86.9,"S",6.6,1006.6,17,16.4,NA,NA,NA,NA,NA,NA
47780,2021-05-16,21.6,27.5,19.2,16.9,75.5,"E",9.3,1013,3,19.8,NA,NA,NA,NA,NA,NA
47780,2021-05-15,22.9,29.8,17.8,16.7,70.7,"SE",7.7,1014,0,19.6,NA,NA,NA,NA,NA,NA
47780,2021-05-14,21.4,28.8,17.2,15.9,71.5,"SSE",5.6,1012.5,0,20,NA,NA,NA,NA,NA,NA
47780,2021-05-13,18.1,24,15.3,14.3,77.7,"NNE",11.1,1013.6,9,18.4,NA,NA,NA,NA,NA,NA
47780,2021-05-12,17,22.9,12.4,11.1,69.8,"NE",7.6,1016.3,1,19.7,NA,NA,NA,NA,NA,NA
47780,2021-05-11,18.5,24.9,13.9,8.5,54.6,"N",7.2,1014.1,0,20,NA,NA,NA,NA,NA,NA
47780,2021-05-10,17.6,26,9.7,4.4,46.2,"WSW",8.9,1011.1,0,19,NA,NA,NA,NA,NA,NA
47780,2021-05-09,19.8,25.2,15.5,13.1,68.4,"WSW",10.3,1006.2,NA,16.9,NA,NA,NA,NA,NA,NA
47780,2021-05-08,16.4,22.5,12.4,12.5,79.7,"S",6.5,1009.8,3,19.5,NA,NA,NA,NA,NA,NA
47780,2021-05-07,18.1,25.7,14.1,9.9,61.4,"SE",4.9,1014.6,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-05-06,17,24.6,12.8,12.8,81.3,"NW",5.9,1016.4,12,14.6,NA,NA,NA,NA,NA,NA
47780,2021-05-05,18.3,26.2,15.7,10.6,64,"E",5.9,1015.8,6,18.5,NA,NA,NA,NA,NA,NA
47780,2021-05-04,16,24.8,9.2,3.6,46.9,"SW",6.1,1018.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-05-03,12.6,20.7,7.6,5.9,65.7,"W",10.7,1016.2,0.5,20,NA,NA,NA,NA,NA,NA
47780,2021-05-02,15.2,26.7,12.7,8.1,64.6,"SW",15,1004.2,1,19.2,NA,NA,NA,NA,NA,NA
47780,2021-05-01,17.9,25.8,10.9,10.1,63.6,"SW",11.4,1006.1,NA,19.5,NA,NA,NA,NA,NA,NA
47780,2021-04-30,15.9,23.9,13.1,11.1,77.3,"SW",10,1005.6,17,18.4,NA,NA,NA,NA,NA,NA
47780,2021-04-29,16.4,19.3,15.3,15.5,95.1,"ESE",2.4,1012.4,49,9.1,NA,NA,NA,NA,NA,NA
47780,2021-04-28,16.4,23.2,13.6,9.6,67.2,"W",4.9,1021.3,2,17.6,NA,NA,NA,NA,NA,NA
47780,2021-04-27,12.6,22.8,5.3,1.9,51.9,"NNW",8.3,1022.4,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-26,12.9,23,5.8,-0.3,42.6,"NNW",13.4,1018.6,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-25,17.3,23.2,11.6,8.5,61.9,"NNW",8.9,1016.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-24,17.9,25.5,13.2,10.4,63.5,"NNW",7.5,1020,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-23,17.8,27.1,9.1,4.2,45.4,"N",9.2,1018.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-22,17.3,26.6,8.2,-0.8,32.7,"NNE",7.9,1021.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-21,17,26.1,9.2,4.2,49.1,"NNW",5.4,1020.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-20,14.2,22.9,7.4,5.2,59.4,"SSW",6.5,1017.1,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-19,9.8,17.9,5.2,4.8,74.8,"S",8.5,1014.5,2,20,NA,NA,NA,NA,NA,NA
47780,2021-04-18,12.2,14.5,9.2,7.6,75.6,"WSW",10.1,1008.8,3,16.7,NA,NA,NA,NA,NA,NA
47780,2021-04-17,14.5,18.4,13.4,12,86.6,"NE",8.2,1018.2,47,13.9,NA,NA,NA,NA,NA,NA
47780,2021-04-16,15.1,20.3,11.7,7.9,63.8,"ESE",9.3,1021.3,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-04-15,10,19.8,3.8,1.9,61.4,"NNW",10.5,1017.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-14,16.5,21.3,14,13.7,86,"WNW",8.2,1009.4,8.5,13.3,NA,NA,NA,NA,NA,NA
47780,2021-04-13,16.9,22.4,13.6,8.8,59.5,"SE",10.5,1020.4,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-04-12,15,21.3,7.8,5.3,54.8,"ESE",9.7,1029.9,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-11,11.1,20.2,4.3,2.1,57.1,"N",5.6,1031.7,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-10,8.4,17.1,2.3,-1.5,52.3,"NNW",9.3,1029.3,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-09,13.1,20.6,6.4,2.8,54.9,"NNW",12.2,1018.7,NA,20,NA,NA,NA,NA,NA,NA
47780,2021-04-08,13.4,20.4,6.9,3.2,55,"WNW",6.3,1015.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-07,12.3,19.5,8.4,7.2,75.4,"NW",7,1016.4,6,14,NA,NA,NA,NA,NA,NA
47780,2021-04-06,10.3,17.6,5.6,3.8,66.8,"NNW",7.2,1017.5,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-05,13.7,20.6,10.5,9.5,78.9,"NNW",14,1012.2,22,14.6,NA,NA,NA,NA,NA,NA
47780,2021-04-04,17.2,22.3,13.8,10.9,68.2,"ESE",5,1014.1,5,18.7,NA,NA,NA,NA,NA,NA
47780,2021-04-03,17,23.4,13.1,9.4,62.6,"ESE",13,1022,0,20,NA,NA,NA,NA,NA,NA
47780,2021-04-02,17.9,24.1,13.1,9.8,61.8,"E",12.2,1021.8,0,14.8,NA,NA,NA,NA,NA,NA
47780,2021-04-01,14.2,22.9,6.3,5.1,57.8,"N",8.7,1017,0,18.7,NA,NA,NA,NA,NA,NA
47780,2021-03-31,14.4,23.1,7.5,4.7,56,"NNW",6.1,1012.2,NA,13.9,NA,NA,NA,NA,NA,NA
47780,2021-03-30,15.8,22,10,9.2,68.5,"SSW",5.6,1008.4,0,6.5,NA,NA,NA,NA,NA,NA
47780,2021-03-29,15.7,21.2,13.3,12.3,82.8,"SSW",10,1006.2,28,12.1,NA,NA,NA,NA,NA,NA
47780,2021-03-28,15.6,22.3,12.8,9.6,69.2,"ESE",7.9,1014.8,3,18.7,NA,NA,NA,NA,NA,NA
47780,2021-03-27,11.5,20.8,4.2,2.4,58,"NNW",6.9,1022.1,0,18.4,NA,NA,NA,NA,NA,NA
47780,2021-03-26,11.9,20.1,7.2,7.4,79.8,"W",7.7,1019.1,0,11.2,NA,NA,NA,NA,NA,NA
47780,2021-03-25,13.6,21,10.8,8.7,75.2,"ESE",5,1021.3,2.5,18.2,NA,NA,NA,NA,NA,NA
47780,2021-03-24,10.3,20.3,3.9,2.6,61.6,"WSW",5.4,1024.1,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-23,7.6,13.9,2.6,0.9,65.4,"W",9.2,1021.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-22,10.6,18,7.6,5.7,75.7,"NW",12.6,1010.8,8.5,17.2,NA,NA,NA,NA,NA,NA
47780,2021-03-21,16.1,22.9,13.6,12.9,85,"SE",7,1008.7,20,12.5,NA,NA,NA,NA,NA,NA
47780,2021-03-20,13.1,22,5.7,2.4,51.6,"NE",5.6,1018.2,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-19,11.4,20.1,3.8,0.9,56,"NNW",7.3,1019.5,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-18,8.3,19,2.3,0.5,61.5,"NNW",7.8,1020.7,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-17,13.8,19,8.8,6.8,65.3,"NNW",10.2,1014.3,0,16,NA,NA,NA,NA,NA,NA
47780,2021-03-16,11.1,18.7,5.4,4.7,67,"SW",5.6,1015.8,NA,12,NA,NA,NA,NA,NA,NA
47780,2021-03-15,9.4,17.2,4.7,1.5,60.8,"NW",8.8,1018.2,0,18.3,NA,NA,NA,NA,NA,NA
47780,2021-03-14,9,14.5,4.2,3,68.5,"WNW",9.5,1015.8,1,19.3,NA,NA,NA,NA,NA,NA
47780,2021-03-13,11.6,17.8,10.2,9.4,86.9,"ENE",18.1,1011.3,20.5,15.6,NA,NA,NA,NA,NA,NA
47780,2021-03-12,10.9,17.6,6.7,2.7,60.5,"SE",4.3,1024.8,0.5,19.2,NA,NA,NA,NA,NA,NA
47780,2021-03-11,6.9,16.9,0.4,-1.5,58.8,"NNW",6.1,1028.8,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-10,10.6,16,5.7,4.1,68,"NNW",8.1,1023.1,0,18.5,NA,NA,NA,NA,NA,NA
47780,2021-03-09,6.1,15.1,0.9,1.6,75.1,"NNW",5,1025,0,20,NA,NA,NA,NA,NA,NA
47780,2021-03-08,8.2,13.6,6,4.8,81,"N",8.2,1024.5,5,15,NA,NA,NA,NA,NA,NA
47780,2021-03-07,7.8,15.9,3.2,1.4,65.7,"NNW",11.7,1026.2,0,19.9,NA,NA,NA,NA,NA,NA
47780,2021-03-06,12.5,15.1,10.8,9.8,84.8,"NNE",12.6,1018.7,2,17.9,NA,NA,NA,NA,NA,NA
47780,2021-03-05,12.1,16.6,10,8.2,77.9,"ENE",11.8,1022.8,6,18.7,NA,NA,NA,NA,NA,NA
47780,2021-03-04,6.6,16,0.9,0.2,65.9,"ENE",4.8,1029.5,0,20,NA,NA,NA,NA,NA,NA
